1.000000000000000000e+00,2.616799925270510307e+00,8.141495540728953539e-01,-1.087627626326362673e+00,-1.066070969228358756e+00,1.469102362435692699e+00,-9.065972398340653715e-01,-7.448892857425920555e-01,-7.142580421973518945e-01,-6.869587426082098824e-01,-6.685365530929128219e-01,-6.320598838765616456e-01,-6.454477136099155965e-01,-5.522815691742438693e-01,-4.669101640065403958e-01,1.873674946132935504e-01,3.082878058840772817e-01,-1.458241620522213872e-02,2.966751294547784745e-01,4.089742687180784042e-01,3.058428484029187100e+00,3.562739997496066735e+00,2.159196156776000741e+00,2.383626285247962162e+00,-5.440370411540689233e-01,-1.000000000000000000e+00
1.000000000000000000e+00,-4.917432939442388795e-01,8.141495540728953539e-01,2.041647017576605494e-01,-1.066070969228358756e+00,6.039521169244689291e-01,-1.644659290516258324e-02,8.575403417002652739e-02,1.126573823654349049e-01,1.678725915214658304e-01,2.052042743250090950e-01,2.241136026362290923e-01,8.641839723482466207e-01,8.506986390320876446e-01,9.110376073371341255e-01,9.718596695439075672e-01,6.688961831287026927e-01,6.143936499271777096e-01,-1.000496618008351879e-01,5.590790242651667852e-02,-7.989481406169547661e-02,-1.353579812992261044e-01,-8.007703650680914054e-02,-4.579610631380771207e-02,-5.440370411540689233e-01,-1.000000000000000000e+00
1.000000000000000000e+00,-4.917432939442388795e-01,8.141495540728953539e-01,-1.087627626326362673e+00,8.477168879947165614e-01,-5.856294706534637129e-01,-1.644659290516258324e-02,8.575403417002652739e-02,1.126573823654349049e-01,1.678725915214658304e-01,2.052042743250090950e-01,2.241136026362290923e-01,5.832770440719086125e-01,6.077284410891280464e-01,5.306502492700030382e-01,4.803215175319953678e-01,4.843000375312186967e-01,4.862584883757148368e-01,-1.527618081227901659e-01,-1.301789508736689027e-01,-1.006643682534053147e-01,-1.136314314318900009e-01,-8.007703650680914054e-02,-1.436325216758417289e-01,-5.440370411540689233e-01,-1.000000000000000000e+00
1.000000000000000000e+00,4.408196718201859432e-01,8.141495540728953539e-01,2.041647017576605494e-01,-1.066070969228358756e+00,1.901677485191304529e+00,-1.644659290516258324e-02,8.575403417002652739e-02,1.126573823654349049e-01,1.678725915214658304e-01,2.052042743250090950e-01,2.241136026362290923e-01,2.202440190037227907e+00,2.363043556194404982e+00,2.511882784163207649e+00,2.124859975604999285e+00,2.297941629630404936e+00,2.237047335172383189e+00,1.743829499878429279e-01,5.073493956242437070e-02,7.603276996015018163e-02,1.021059001254199655e-01,9.333601826670429036e-02,6.008323221363132821e-02,1.838110136543063655e+00,1.000000000000000000e+00
1.000000000000000000e+00,-6.471704549049763777e-01,8.141495540728953539e-01,1.495957029841683772e+00,8.477168879947165614e-01,-1.530543478978518279e-01,-1.796747886762968038e+00,-1.575532605655210583e+00,-1.541173466760138666e+00,-1.541790076737885373e+00,-1.542277380510834739e+00,-1.488233370389352439e+00,-6.933170183537843423e-01,-7.012159987756970692e-01,-7.169589563995774073e-01,-6.746670545346692416e-01,-6.668851347133512020e-01,-6.521076385176902690e-01,-3.375837711641448413e-01,-1.842853462359317351e-01,2.460562075775706570e-01,-3.129575770037809623e-01,-3.098066700069215806e-01,-2.930010947476494043e-01,-5.440370411540689233e-01,-1.000000000000000000e+00
1.000000000000000000e+00,1.528809798545348153e+00,-1.228275560672153155e+00,-1.087627626326362673e+00,8.477168879947165614e-01,6.323321347995410069e-02,-1.644659290516258324e-02,8.575403417002652739e-02,-7.142580421973518945e-01,-6.869587426082098824e-01,-6.685365530929128219e-01,-6.320598838765616456e-01,3.933862590990726549e+00,4.184361080699939173e+00,-6.762616472911976429e-01,-6.746670545346692416e-01,-6.327846546366479030e-01,-6.161398738716656887e-01,6.247423501260458423e-01,-2.473395692550028613e-01,-3.002516758013677456e-01,-1.780802185001347238e-01,-1.711812454491394297e-01,-2.499140063615510332e-01,-5.440370411540689233e-01,-1.000000000000000000e+00
1.000000000000000000e+00,4.408196718201859432e-01,8.141495540728953539e-01,2.041647017576605494e-01,2.761504745217791879e+00,1.577246143124595656e+00,-1.644659290516258324e-02,8.575403417002652739e-02,1.126573823654349049e-01,1.678725915214658304e-01,2.052042743250090950e-01,2.241136026362290923e-01,1.083051050671616222e+00,9.883274341634074034e-01,1.479556187406192436e-01,2.480015254011350145e-01,1.932196834577631916e-01,2.538134033124617717e-01,-2.098144231790271055e-02,-1.771084428028667224e-01,-1.755096085838912245e-01,-1.800734799558536547e-01,-9.976814794967592270e-02,-1.780447429335389464e-01,-5.440370411540689233e-01,-1.000000000000000000e+00
1.000000000000000000e+00,4.408196718201859432e-01,-1.228275560672153155e+00,-1.087627626326362673e+00,-1.066070969228358756e+00,1.360958581746789742e+00,2.654005347881545518e+00,1.747040673995263749e+00,1.766488231491008420e+00,-1.541790076737885373e+00,-1.542277380510834739e+00,-1.488233370389352439e+00,-6.665286727709355263e-01,-6.594687898585585017e-01,-6.836002622840401388e-01,-6.746670545346692416e-01,-6.668851347133512020e-01,-6.521076385176902690e-01,-3.636103934106100777e-01,-2.703149808946200827e-01,-3.002516758013677456e-01,-3.129575770037809623e-01,-3.098066700069215806e-01,-2.930010947476494043e-01,1.838110136543063655e+00,1.000000000000000000e+00
1.000000000000000000e+00,-4.917432939442388795e-01,-1.228275560672153155e+00,-1.087627626326362673e+00,8.477168879947165614e-01,-1.234492154786881457e+00,-9.065972398340653715e-01,8.575403417002652739e-02,1.126573823654349049e-01,1.678725915214658304e-01,2.052042743250090950e-01,2.241136026362290923e-01,-2.269899748290591379e-01,-1.919577317951275397e-01,-1.472710570262043828e-01,-7.377427221623951425e-02,-6.424734025437052465e-02,-3.454180075311081427e-02,-2.606240375340905246e-01,-1.923477117808684023e-01,-1.869858787678990719e-01,-2.323633721442130429e-01,-2.278916464045957491e-01,-2.233723599157144413e-01,-5.440370411540689233e-01,-1.000000000000000000e+00
1.000000000000000000e+00,2.228232022868666728e+00,-1.228275560672153155e+00,-1.087627626326362673e+00,-1.066070969228358756e+00,6.039521169244689291e-01,-9.065972398340653715e-01,-7.448892857425920555e-01,-7.142580421973518945e-01,-1.541790076737885373e+00,-6.685365530929128219e-01,-6.320598838765616456e-01,-6.917502848262234716e-01,-6.883096941191033658e-01,-6.836002622840401388e-01,-6.746670545346692416e-01,-6.591411340653905437e-01,-6.521587290924716340e-01,-3.303358510448760055e-01,-2.703149808946200827e-01,-3.002516758013677456e-01,-2.823277926342336874e-01,-3.096097588924928701e-01,-2.930010947476494043e-01,-5.440370411540689233e-01,-1.000000000000000000e+00
