2.740129416456502098e-02,-4.614298584896135182e-03,-2.412615986370014644e-03,1.745226042961718930e-03,-1.725581336932275472e-02,-1.233131300093617995e-02,2.888992599574707540e-02,9.327015127693840876e-03,-1.349215720850738785e-02,-2.593595747194650525e-02,-2.649491272298606318e-03,-7.967836403924562910e-03,-5.176534182517089112e-03,-5.008321963680560304e-04,-1.848034164601076654e-02,-1.471645807101375734e-02,-3.348008472723665850e-04,-8.484269612566597285e-03,-6.370881653773338531e-03,-1.863670766310089946e-02,-7.318495826603425847e-03,1.000000000000000000e+00
2.740129416456502098e-02,-2.613384876762425355e-02,-1.728827115879248005e-02,-4.172018823353560585e-02,5.768275792632668320e-02,6.892130841715757295e-02,8.085966407714029192e-03,-4.169640450866272767e-03,-1.161810891220196353e-02,-1.653115475604084381e-02,5.633539867279480995e-04,-1.426499491691783986e-02,-9.149403147486417573e-03,-3.585539828122755873e-02,6.988337887340791144e-02,8.728046264919332720e-02,-8.236180994068552363e-03,-1.192376767117998837e-02,-6.878423304085679209e-03,-1.690808395655952340e-02,-4.381294287294276897e-03,1.000000000000000000e+00
2.740129416456502098e-02,-1.487301997203650502e-03,-9.633826757709797531e-03,-1.660786832878949695e-02,-2.507423888781766010e-03,-5.980362969169118574e-03,1.792473438489068302e-02,1.422794535431146611e-02,-1.698803364628111504e-02,-2.492506186201212323e-02,-8.278100462847461788e-03,-6.467530936686664844e-03,-7.421206114217987135e-03,-1.673455338067732570e-02,-7.866821207140509142e-03,-1.040866082135713869e-02,-5.738559204485065880e-03,-5.859775638423104539e-03,-5.216749581566075371e-03,-1.855067437174940520e-02,-1.213902823942135216e-02,1.000000000000000000e+00
2.740129416456502098e-02,-3.994997602805946783e-03,-1.150121826741558502e-02,2.336513353738275782e-03,-1.611902067102547950e-02,-1.939890719971197955e-02,1.526411586732758993e-02,1.291061399766959585e-02,-1.125409742831984250e-02,-2.121781498023574825e-02,1.685118757805223119e-02,-7.682494879999264212e-03,-7.904618776224135723e-03,5.390141533240996863e-05,-1.778039067135551293e-02,-1.877976178424608025e-02,-6.633334881760579761e-03,-6.637237951016082549e-03,-6.968008490175777066e-03,-1.802950107849739594e-02,1.258454944708418434e-02,1.000000000000000000e+00
2.740129416456502098e-02,-1.135158810919323184e-02,-2.315935966937824816e-02,-1.256160810406353572e-02,2.523929262886888056e-02,3.889638900627439416e-02,1.467169066897451059e-03,6.265783844401940327e-03,-2.594932872903837201e-03,-8.183631524209606517e-03,-2.546907331037698285e-02,-1.069564156246957838e-02,-1.002085100292446178e-02,-1.331950853898400920e-02,2.110239736511413874e-02,3.774098951167170757e-02,-8.665230734102325263e-03,-9.751744180901071590e-03,-8.236039164797702081e-03,-1.363138496630795712e-02,-2.429866124374890565e-02,-1.000000000000000000e+00
2.740129416456502098e-02,-2.235980181277164719e-02,-1.254265969118271810e-02,-1.141961202344604978e-02,2.709405966293285464e-02,1.922574221527602323e-02,-2.396926692547005598e-03,3.753160512293641712e-03,-8.401382385380783482e-03,2.883836072463709377e-02,-3.697261630721323123e-03,-1.366920340358491678e-02,-8.156893602241534549e-03,-1.233888190605120054e-02,2.345803629358113665e-02,1.281613167098449163e-02,-8.450448860441873294e-03,-1.057841624550980020e-02,-7.568717116760850967e-03,2.065075053065390867e-02,-8.247203926188747050e-03,1.000000000000000000e+00
2.740129416456502098e-02,-1.205563897792053495e-02,-1.424438098016243825e-02,-1.187177290815754661e-02,7.304892033363148511e-03,2.026282207066394756e-03,1.476170014269051999e-02,-1.581109141616899097e-02,1.627573247215229058e-02,-2.649634183372887725e-02,7.291701188824223877e-03,-1.094091320806566368e-02,-8.542417322743687744e-03,-1.272803377654009756e-02,1.034351377941267669e-03,-4.092239862720482846e-03,-6.784045985091532484e-03,-1.042598583449900508e-02,-5.261106273681499107e-03,-1.867404650797083870e-02,2.206856534938799949e-03,1.000000000000000000e+00
2.740129416456502098e-02,-7.055460959001340522e-03,-9.217400251808676934e-03,-2.105411702845252225e-02,8.441684731660424601e-03,5.782486116905283940e-03,5.919202102765600861e-03,5.698200423022250528e-03,5.222709645071220257e-03,3.564283308462413979e-02,-2.461179001851347692e-02,-9.035860894657760795e-03,-7.307966964277426945e-03,-2.038023953289077456e-02,2.160607805261182107e-03,-7.886062782483553102e-04,-8.487437111215046306e-03,-9.955325319892125921e-03,-7.958043399990153560e-03,3.045809658351473007e-02,-2.378377751925858652e-02,-1.000000000000000000e+00
2.740129416456502098e-02,-1.149079208323817471e-02,-1.204474864737013241e-02,-2.136135455267956784e-02,1.979915709760111855e-03,-2.273582794986005531e-03,3.057692150097600890e-03,3.851724526055058401e-03,-1.992574162681372621e-02,-2.687203022608485037e-02,1.520652114747183224e-02,-1.074473344565163649e-02,-8.037829129377126874e-03,-2.062802136466191510e-02,-3.978584251062263280e-03,-7.607177283602021764e-03,-8.653988971032913410e-03,-1.054961787878739080e-02,-4.038127944643360792e-03,-1.869494393394433712e-02,1.071405722725095148e-02,1.000000000000000000e+00
2.740129416456502098e-02,3.460198120065516303e-02,1.728608347421896688e-02,4.591786631862317114e-02,-3.154051109134774211e-02,-2.933307806652271296e-02,-2.693145987984998241e-02,2.753717750296331632e-02,2.134430666706666965e-02,-2.696437821079804981e-02,6.070786115203165995e-02,2.159550115610743559e-02,3.979172634644321908e-03,4.639360319345710998e-02,-2.559400985195509071e-02,-2.318998842276507114e-02,9.161422181249629683e-04,4.964871188270344668e-03,-3.121790578981506123e-03,-1.869957252117274496e-02,7.550230533856680526e-02,1.000000000000000000e+00
