X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,Y
28500,260000,2,2,2,34,-2,-2,-2,-1,0,0,8383,2976,11237,27500,27500,33880,2985,11247,27500,0,21380,0,0
28501,290000,2,1,2,35,-2,-2,-1,-1,0,0,2348,10421,566,12008,19820,17135,10421,566,12008,8012,343,2630,0
28502,20000,2,2,1,39,1,2,2,0,0,0,17751,18963,18378,20000,19600,20000,1800,0,2400,0,400,1000,0
28503,140000,2,2,1,31,0,0,0,0,0,0,98250,100319,102231,95852,94005,93177,4600,4523,4300,3300,3400,3600,0
28504,150000,2,2,1,36,2,2,2,2,2,2,100247,109909,112453,113318,114268,116688,12924,5800,4200,4300,4400,4700,1
28505,50000,2,3,3,46,-1,-1,-1,-1,-1,-1,390,390,390,390,1200,1869,390,390,390,1200,1869,3610,0
28506,50000,2,2,1,37,-1,-1,-1,-1,-1,-1,7390,2157,4204,390,390,540,2157,4204,390,390,540,540,0
28507,270000,2,2,1,28,-2,-2,-2,-1,0,0,1459,-702,1900,7518,57765,59377,12,5011,8049,53008,5004,7000,0
28508,240000,2,2,1,28,0,0,0,0,0,0,175976,149257,93689,81226,71547,72794,6600,3711,3100,2500,3019,45200,0
28509,150000,2,1,2,29,0,0,0,0,0,0,78044,43437,45132,39180,31422,32410,2000,2500,3300,2150,1500,6200,0
28510,260000,2,2,2,40,0,0,0,0,0,0,120108,107696,103745,90818,92640,94338,4224,3650,5000,3640,3500,3500,0
28511,470000,2,3,1,42,0,0,0,0,0,0,219081,285141,408974,361703,318251,310982,70000,140000,13000,11000,20000,8000,0
28512,190000,2,1,1,47,0,0,0,0,0,0,192493,193297,193400,193278,192956,193039,7200,7222,7300,7100,7380,7200,0
28513,160000,2,2,2,28,-1,-1,-1,-1,-1,-1,5171,3634,4436,1978,3781,1732,3634,4436,1978,3781,1732,715,0
28514,320000,2,1,2,31,-1,-1,-1,0,-1,-1,66604,9293,19905,15645,11388,28017,9293,19905,15452,11388,28017,19364,0
28515,30000,2,2,2,30,0,0,0,0,0,0,24482,25571,26294,27308,27853,28504,1800,1441,1455,1000,1100,2500,1
28516,150000,2,1,2,33,-2,-2,-2,-2,-2,-2,24393,26847,32702,33459,27800,2261,27007,32715,33475,27808,2261,169465,0
28517,200000,2,2,2,34,0,0,2,2,0,0,189490,204278,207559,202518,164682,168224,18000,8000,0,6000,6200,7000,1
28518,150000,2,2,2,34,0,0,0,0,0,0,39883,34983,23772,20410,14818,7565,2068,1331,1029,353,208,20711,0
28519,50000,2,3,1,30,0,0,0,0,0,0,48549,49256,50338,48848,46709,47688,1813,1895,2200,1595,1653,1709,0
28520,80000,2,2,2,24,0,0,0,0,0,0,19188,18774,12339,11312,8324,7079,1374,1235,1101,270,1000,1000,0
28521,50000,2,2,1,47,0,0,3,2,2,0,9532,14023,13513,14388,13862,14149,5000,0,1400,0,659,664,0
28522,80000,2,3,1,37,2,2,2,2,0,0,93050,99396,100495,97982,100261,102147,8840,3560,0,3912,3832,3508,1
28523,280000,2,2,2,34,0,0,0,-1,-1,-2,7215,28794,-5,1175,-23,-23,24143,0,1180,0,0,0,0
28524,160000,2,1,1,38,0,0,0,0,0,0,132932,134384,131724,131767,133195,126064,8005,15000,10000,7000,5000,8000,0
28525,80000,2,1,2,29,0,0,0,0,0,0,28491,26524,23224,23141,22160,21478,1710,1500,1700,1000,1000,1000,0
28526,160000,2,2,2,30,0,0,0,0,0,0,136053,86746,86019,87990,87186,84373,3528,3500,3500,4000,3500,3500,0
28527,90000,2,2,1,32,-1,2,-1,-1,-2,-1,3682,3472,33784,0,0,256,0,33812,0,0,256,3500,0
28528,360000,2,2,2,32,0,0,0,0,0,0,11646,14124,23497,13128,13485,0,5000,10000,5000,3500,0,0,0
28529,80000,2,2,1,34,0,0,0,0,0,0,71435,72886,74678,74080,75251,77040,2642,3000,3274,3000,3000,3100,0
28530,20000,2,3,1,36,-1,-1,-1,2,-1,-1,626,626,1252,626,626,776,626,1252,0,626,776,626,1
