X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,Y
26100,200000,2,1,1,31,-1,-1,-1,0,0,-1,11715,5209,10634,10982,1966,4883,5289,10641,2011,9,4890,15,0
26101,260000,2,2,1,37,0,0,0,0,0,0,182249,181433,180660,179052,177072,175285,6107,6501,6005,5805,5909,6106,0
26102,30000,2,3,1,47,2,0,0,0,0,0,27380,27384,28944,29850,29523,28925,1440,2000,1741,1164,1027,1500,0
26103,230000,2,2,2,36,-2,-2,-2,-2,-2,-2,140,358,285,219,415,142,358,285,219,416,142,3000,0
26104,220000,2,3,2,39,0,0,0,0,0,0,209596,160515,141917,144811,147685,150780,6888,5155,5258,5284,5473,5505,0
26105,140000,2,1,2,27,-1,-1,-1,0,-1,-1,2116,11028,9778,6417,1831,7126,11033,9803,1004,1831,7126,2121,0
26106,80000,2,2,1,38,0,0,0,0,0,0,43170,44151,45505,43485,44830,43229,2000,2100,2000,2000,2000,2000,0
26107,450000,2,1,1,49,1,-1,-1,-1,-1,0,0,557,0,2481,13716,19584,557,0,2481,13716,7100,812,0
26108,160000,2,2,1,45,0,0,0,0,0,0,106643,89397,90348,8274,75286,76618,3700,6353,1200,70000,3000,3300,0
26109,100000,2,1,1,27,1,2,0,0,0,0,77346,75513,77147,78200,78393,72214,0,3451,3000,2841,2620,2500,1
26110,250000,2,2,1,39,-1,-1,-1,-1,-1,-1,9690,0,1222,7337,0,2752,0,1222,7409,0,2752,1549,0
26111,80000,2,2,1,38,-2,-2,-2,-2,-2,-1,0,0,0,0,0,390,0,0,0,0,390,0,0
26112,180000,2,1,2,35,-2,-2,-2,-2,-2,-2,7210,370,8479,792,3826,1997,370,8875,792,3826,1997,396,0
26113,720000,2,2,2,38,1,-2,-2,-2,-2,-2,5065,2184,1744,7323,711,970,2184,1744,7323,711,970,491,0
26114,180000,2,2,1,27,0,0,0,0,0,0,3063,4083,4634,3652,1973,689,1084,1084,1005,46,16,0,0
26115,230000,2,1,1,32,-2,-2,-2,-2,-2,-2,2774,0,0,0,0,5347,0,0,0,0,5347,0,0
26116,200000,2,2,2,32,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
26117,80000,2,2,1,36,0,0,0,0,0,0,77998,77452,74773,76908,77068,78434,3700,3500,4000,3200,4000,2700,0
26118,100000,2,2,1,30,-1,0,0,0,-1,-1,100037,101163,102712,99925,836,79013,3607,4001,2449,2836,79263,2442,0
26119,200000,2,1,2,30,0,0,0,0,0,0,38540,38898,39669,40167,37162,36557,1928,1699,1557,1279,962,2178,0
26120,200000,2,3,1,32,0,0,0,0,0,0,132436,133530,137837,140609,141896,151082,4780,6459,6550,5106,11500,0,1
26121,50000,2,2,1,30,0,0,0,0,0,-1,42326,19067,7690,8322,5522,1522,1500,1500,1000,200,2000,50000,0
26122,380000,2,1,1,36,-2,-1,-1,-1,-1,2,3744,20334,8499,53235,101439,34579,20498,8549,53471,101785,117,32347,1
26123,250000,2,2,1,41,0,0,0,0,0,0,214301,211762,214629,204093,150752,150863,8972,9700,8960,5630,5777,5459,0
26124,220000,2,2,2,47,-2,-2,-2,-1,-1,-1,1526,1122,-11,12597,44375,0,1122,0,12608,44375,0,0,0
26125,70000,2,2,2,33,0,0,0,0,2,0,62209,64072,64802,66647,50690,50806,2900,2379,4466,2,1836,1846,0
26126,10000,2,2,1,40,0,0,-1,0,0,0,9135,0,1912,3071,4012,9882,0,1912,1200,1000,1000,1000,0
26127,60000,2,2,2,35,0,0,-1,-1,0,0,21770,11506,1024,16453,4131,4006,1400,1024,16469,131,322,40000,0
26128,200000,2,3,1,44,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
26129,200000,2,2,1,30,0,0,0,-2,-2,-2,25874,16298,0,0,0,0,1048,0,0,0,0,0,0
26130,300000,2,1,2,48,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
26131,260000,2,3,2,36,0,0,0,0,0,0,146033,108405,108396,110249,112119,114136,4160,4000,3984,4001,4128,4200,0
26132,130000,2,3,1,44,-1,-1,-1,-1,-1,-1,994,3693,1098,2912,2910,4122,3693,1098,2912,2910,4122,1887,0
26133,30000,2,2,1,29,2,2,2,0,0,0,26844,26414,27189,28235,28669,29355,300,1500,1800,1200,1300,1200,0
26134,170000,2,1,1,30,0,0,2,2,0,0,165637,173637,173490,165645,165605,163432,15600,7666,0,7792,6248,5910,1
26135,210000,2,2,1,29,-2,-2,-2,-2,-2,-2,3814,-6,6456,0,2746,11613,0,6462,0,2746,11613,11753,0
26136,50000,2,3,2,44,0,0,0,0,0,0,43828,40684,37338,31278,31811,28656,1947,1829,1644,4405,1104,2504,0
26137,600000,2,1,2,36,-2,-2,-2,-2,-2,-2,53838,528,1191,11390,8680,38018,530,3000,11500,8680,38020,56700,0
26138,180000,2,3,1,37,0,0,0,0,0,0,165369,125084,119946,114977,88757,84936,4402,4971,4750,2997,3133,3180,0
26139,100000,2,1,2,29,2,2,2,2,2,2,57214,58666,58643,58589,62586,64519,3000,1500,1500,5600,3100,2000,1
26140,210000,2,1,1,46,-2,-2,-2,-2,-2,-2,4065,0,4160,2540,1055,0,0,4160,2540,1055,0,408,0
26141,150000,2,2,1,37,-1,-1,-1,-1,-1,-1,2897,2486,-4,1494,-6,8047,2489,0,1498,0,8053,0,0
26142,360000,2,3,2,30,-1,0,0,-1,0,0,11816,19726,26374,9781,8719,18076,10000,13021,9781,0,10000,8752,0
26143,330000,2,1,1,32,0,0,0,0,0,0,155927,141523,134480,126316,125396,128081,5388,5079,4876,4400,4600,5000,0
26144,300000,2,2,2,43,1,-2,-2,-1,-1,-1,499,0,0,507,0,629,0,0,507,0,629,0,0
26145,250000,2,1,2,42,-1,-1,0,0,0,0,30471,39968,98808,78366,10668,390,39968,89000,10668,0,0,540,0
26146,230000,2,2,1,48,0,0,0,0,0,0,344458,320215,298031,272103,205797,179247,11000,12500,11000,7000,36700,6650,0
26147,20000,2,3,2,47,1,2,-1,-1,-1,-1,3133,1473,390,390,390,0,0,390,390,390,0,780,0
26148,210000,2,1,1,35,-2,-2,-2,-2,-2,-2,2020,4055,0,0,0,0,4055,0,0,0,0,150,0
26149,80000,2,2,2,36,2,2,2,0,0,0,82177,89893,80774,80082,78545,76742,10096,0,3800,3125,2783,3000,1
26150,250000,2,1,2,39,-1,-1,-1,2,2,2,12368,1742,40292,39600,21304,1185,1742,39600,7,1185,0,54416,0
26151,50000,2,2,1,34,3,3,2,2,2,2,47904,48240,48602,46289,44837,44535,2000,2001,499,2000,2000,1500,1
26152,200000,2,5,1,42,0,0,0,0,0,0,149351,108152,87537,67974,35003,35736,3925,3683,2947,1253,1297,1305,0
26153,290000,2,3,2,35,0,0,0,0,0,0,159165,167485,167930,171146,174889,179149,11000,5600,5500,5500,6000,5500,0
26154,310000,2,3,1,43,0,0,0,0,0,0,6974,7294,7114,5642,5881,5611,1137,1247,1065,1000,500,500,0
26155,270000,2,1,2,28,1,2,0,0,0,0,118198,86065,77359,63243,51636,31407,0,10004,10000,10000,10000,5000,0
26156,200000,2,1,2,33,-2,-2,-2,-2,-2,-2,285,0,0,0,292,77,0,0,0,292,77,0,0
26157,290000,2,2,1,32,0,0,0,0,0,0,169108,170419,142264,101952,103174,105464,7118,5800,3792,4010,4276,3655,0
26158,220000,2,2,2,29,0,0,0,0,0,0,131598,132727,135509,139774,141099,155763,4800,4920,6520,5120,17001,0,0
26159,500000,2,1,1,35,-1,-1,-1,-1,-1,-1,3290,10881,2517,2957,889,40855,11000,2517,2957,1000,41000,170,1
26160,370000,2,3,2,31,-1,-1,-1,2,-1,-1,2804,1674,39811,35194,3728,2241,1674,42921,0,3728,2300,43183,0
26161,100000,2,2,1,44,1,-2,-2,-2,-1,2,-1651,-5469,-7292,-10938,5887,3882,0,0,0,16825,0,1823,0
26162,210000,2,1,1,44,0,0,0,0,0,0,112817,113349,113725,113779,114594,103205,5000,6000,5000,4000,4000,3500,0
26163,310000,2,3,2,38,-2,-2,-2,-1,0,0,-41,8198,342,41726,15051,8663,8239,344,41884,5025,40,3,0
26164,200000,2,2,1,27,0,0,0,0,0,0,157222,160320,162140,165431,168726,172430,7200,5888,5990,6031,6415,6301,0
26165,110000,2,1,2,28,0,0,2,2,-2,-2,101138,69449,34983,-18,-18,-18,3400,0,0,0,0,0,1
26166,130000,2,2,1,30,0,0,0,0,0,0,38967,40320,41324,25629,26961,28360,2000,1700,2000,2000,1500,2000,0
26167,130000,2,1,2,34,0,0,0,0,0,0,66803,27910,24976,27648,29962,27422,3000,3000,3000,3000,5000,3000,0
26168,80000,2,2,1,35,3,2,0,0,0,0,78317,71421,59564,56592,52766,48208,9,2203,3006,3005,2005,2000,1
26169,30000,2,1,1,47,0,0,0,2,2,2,24895,26476,28047,29767,30498,29890,2000,2000,2500,1500,0,1200,1
26170,50000,2,1,1,39,1,-1,-1,-1,-1,-2,0,13030,0,4402,0,0,13030,0,4402,0,0,0,0
26171,160000,2,2,1,30,2,2,0,0,0,0,164082,157663,159094,132809,100693,97181,17,7342,3675,2910,3904,2900,1
26172,80000,2,2,1,45,0,0,0,0,0,0,67142,68052,68690,70042,70626,71700,2420,2511,2512,2510,2590,2711,0
26173,100000,2,2,2,37,-1,-1,-1,-1,-2,-2,390,0,780,0,0,0,0,780,0,0,0,0,0
26174,10000,2,2,2,46,2,0,0,2,2,3,1526,2496,4245,4525,5450,5073,1000,1800,500,1000,0,0,1
26175,90000,2,2,1,30,-1,-1,-1,-1,0,0,414,414,414,6936,7272,7595,414,414,6936,1000,1000,1000,0
26176,360000,2,2,1,38,0,0,0,0,0,0,41922,42916,43956,44972,45866,49327,1692,1732,1748,1642,4200,1709,0
26177,670000,2,1,1,43,0,0,0,0,0,0,55893,59131,61900,58225,61329,49369,10075,10063,10060,10028,10042,10055,0
26178,150000,2,3,2,28,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
26179,150000,2,1,2,28,0,0,0,0,0,0,12799,13726,14648,12115,12613,15225,1600,1500,1600,1000,3000,2200,0
26180,230000,2,1,1,35,0,0,-2,-2,-2,-2,22909,0,0,0,0,0,0,0,0,0,0,0,0
26181,230000,2,2,1,30,-1,-1,-1,-1,0,-1,6294,1935,-74,926,426,926,1945,0,1500,0,1000,0,0
26182,120000,2,2,2,33,0,0,0,0,0,0,135770,136901,115299,117498,89417,91370,5000,5000,4620,3200,3300,5000,0
