2.368976458075470332e-02,-1.739957327607704468e-02,-2.233530503034086238e-03,-7.814783441129303718e-03,-7.527772974448020170e-04,-2.396647040251660091e-03,7.050656961934857921e-03,-4.761349212487923856e-04,4.349267318649228074e-03,3.211586803778580801e-02,-3.016261059282454061e-03,-1.115428674245956368e-02,-4.424958293306931363e-03,-8.871325067192761121e-03,-5.621116279505478444e-03,-6.934460148534852750e-03,-6.812389057845383289e-03,-9.649083628686098979e-03,-6.941999006532723060e-03,2.858691797355060113e-02,-6.979474106832154502e-03,-1.000000000000000000e+00
2.368976458075470332e-02,5.247814765857980283e-03,1.017096479673658925e-02,1.436272723857313048e-02,-2.211946249706515932e-02,-2.280824951152821828e-02,-1.452742149591334728e-02,1.933117306804723462e-02,-2.244014873893196774e-02,-1.667935931266333049e-02,3.055718870116843830e-02,-1.931424383078406181e-03,7.803485844058895022e-04,1.213054945134548444e-02,-1.993712926732270005e-02,-1.912444514410528706e-02,-3.874520037563000674e-03,3.464966575151079095e-05,-9.895191874100838815e-04,-1.537786259999494691e-02,3.118439710343265045e-02,-1.000000000000000000e+00
2.368976458075470332e-02,-1.687385219013871201e-02,-9.756277409142161822e-03,-1.465827262829706192e-02,1.184775729761831757e-02,1.816456927112849659e-02,7.792614339598931232e-03,3.617044837508243127e-03,1.184384071951394800e-02,-8.245650576166984984e-04,-1.219198721103789858e-02,-1.104088892130240633e-02,-6.610805890679376587e-03,-1.470140858081912805e-02,6.611297614942762864e-03,1.287269339293433366e-02,-6.702151084341866766e-03,-8.745155754816765631e-03,-5.295404932063622547e-03,-8.244832752907264861e-03,-1.444024058817715284e-02,-1.000000000000000000e+00
2.368976458075470332e-02,-1.146885875295830526e-02,-6.584355190682053549e-03,-3.314200574074560677e-03,-4.161118622338929630e-03,-4.918708916283738054e-03,-1.139836021295384701e-03,5.839713217514890496e-03,7.720431459656122014e-03,-1.926106485413677655e-02,-1.064118253934490284e-02,-9.597485649262871982e-03,-5.778539553809698692e-03,-4.869946689534685423e-03,-8.446738430694813657e-03,-8.843819054884403605e-03,-7.096021716601481379e-03,-8.014839264621497622e-03,-6.380509461870440685e-03,-1.588753138957238811e-02,-1.326880260290456276e-02,-1.000000000000000000e+00
2.368976458075470332e-02,-1.822241688011552035e-02,-1.324608569940289964e-02,-2.639282906920507529e-02,3.134243684530818586e-02,2.613684960807735255e-02,5.439964393486843193e-03,4.498762987794023560e-03,-1.000551758055503830e-02,-1.731734107352377039e-02,1.570652738077594991e-03,-1.132216593056796332e-02,-7.375906240953944946e-03,-2.398408896031876611e-02,3.107670985409114947e-02,2.258524528565570774e-02,-7.003361479025916637e-03,-8.475612880279871988e-03,-6.053146810295656662e-03,-1.552079233146606320e-02,-2.771956475475562467e-03,-1.000000000000000000e+00
2.368976458075470332e-02,-1.495651646495185609e-02,-4.707748044906720150e-03,2.852644775520787445e-04,8.739310621637564475e-04,5.661126919613533592e-03,4.709815144420465179e-03,-1.089320972951014418e-02,-1.676036242028681317e-02,-1.274679281502569955e-02,-2.420858753999384841e-02,-1.058676316587466373e-02,-5.224782794975470733e-03,-1.574219537141917282e-03,-4.199998926088343090e-03,-7.245972094381435060e-05,-7.068128795058878019e-03,-9.371098001988454121e-03,-3.796956143805993791e-03,-1.425068540450169681e-02,-2.228303394633755069e-02,-1.000000000000000000e+00
2.368976458075470332e-02,5.154631098481510937e-02,1.411494591889204866e-03,-9.246559525642817148e-03,3.146158612093172616e-03,3.523786346704995982e-03,-5.544553911908274568e-02,-2.996336487824228026e-02,2.067757200931478329e-02,-1.115950863206456936e-02,-2.220765661478716832e-03,4.456138274588047204e-02,-3.102189690130840050e-03,-1.011646284903795247e-02,-2.136499903377548151e-03,-2.005690103811542772e-03,3.431803657222452092e-02,7.302377180345865498e-04,-1.495426201621139926e-03,-1.367574108172357576e-02,-6.272609136895462151e-03,1.000000000000000000e+00
2.368976458075470332e-02,-1.167893583099353927e-02,-8.796580129320460614e-03,-7.168982340072498766e-03,3.778767418607607061e-03,2.604729900354325021e-03,5.964109669315019631e-03,-1.558027940928684643e-02,-7.154814666839652733e-03,-1.639240287708536650e-02,-8.189977170592170359e-04,-9.663035897092039916e-03,-6.372746023217535846e-03,-8.305311557409919554e-03,-1.545731390041515203e-03,-2.811879012988048338e-03,-6.948480976881526126e-03,-8.038378532665986509e-03,-6.652367372402222083e-03,-1.530993974721980323e-02,-5.003702391874043261e-03,-1.000000000000000000e+00
2.368976458075470332e-02,-1.819749908002026365e-02,-1.605322272875953776e-02,-2.847541246486112385e-02,3.223325332795096837e-02,3.577625559189485938e-02,-4.891522863054011214e-04,2.435823460292196440e-03,1.150498336602157577e-02,-2.139437840555144174e-02,5.394979459579632430e-03,-1.131725427186028657e-02,-7.876851588751152683e-03,-2.553725897959930463e-02,3.235546486698280544e-02,3.584580558961707880e-02,-7.136073164662654761e-03,-9.064689374279353076e-03,-5.401107325288009679e-03,-1.617093121754726096e-02,9.795701801479500797e-04,-1.000000000000000000e+00
2.368976458075470332e-02,8.509523656842525596e-02,1.345490942633920106e-01,3.358156775762000806e-02,-2.841972979459671950e-02,-2.823709456671590762e-02,-5.129673717935136906e-02,3.818759668583596861e-02,-1.277252221477577776e-01,6.614645177932780215e-03,7.978915584665333127e-03,1.014451332781838855e-01,1.631622338593507471e-01,3.293694903396442858e-02,-2.261495044369802102e-02,-2.111307629292800622e-02,2.849958463179297005e-02,2.169016174837494829e-02,2.016375124826735865e-01,-2.524815945594179479e-03,3.639673607827332690e-03,1.000000000000000000e+00
2.368976458075470332e-02,-9.955213637350414715e-03,-8.189204437565581265e-03,-1.256648228847082960e-03,-4.316043228015932834e-03,-2.140166171502633479e-03,2.014814543938237348e-02,6.238291125818269840e-03,2.412728265900169339e-03,-2.130919385360628693e-02,9.504574398694174038e-04,-9.102593097504470612e-03,-6.215917408336860475e-03,-2.996412545381161620e-03,-8.570287671823884068e-03,-6.733920152230953547e-03,-2.802044795156742162e-03,-7.866053728248703983e-03,-7.132057656654865706e-03,-1.616200417911986542e-02,-3.359478038685008699e-03,-1.000000000000000000e+00
