X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,Y
12375,20000,2,2,2,39,4,3,2,0,0,0,11553,11081,11021,11240,11476,11708,0,420,402,417,423,1472,1
12376,140000,1,2,2,44,0,0,0,0,0,0,85119,86901,89583,90432,92332,94197,3153,4126,3231,3351,3400,3494,1
12377,100000,1,2,2,27,0,0,0,0,0,-1,100442,96018,97453,99407,95600,981,5000,8000,3500,3500,981,0,0
12378,120000,2,1,2,32,0,0,0,0,0,0,18955,18973,18204,17344,13246,26781,1315,1169,2472,453,500,8494,0
12379,100000,2,2,1,44,1,2,0,0,0,0,97581,94594,44145,46148,43750,44771,0,2000,3000,2000,2000,2000,0
12380,140000,2,2,2,33,-1,-1,-1,-1,-1,-1,4882,4882,4876,4666,4884,4666,4882,4876,4666,4884,4666,4666,0
12381,210000,2,1,2,27,0,0,0,0,0,-1,99050,17924,19123,20650,0,1136,1301,1500,2000,0,1136,67412,0
12382,500000,2,1,2,35,1,-1,-1,-1,-1,-1,0,640,31762,42935,2464,2532,640,31764,51986,55000,2532,5717,1
12383,110000,2,1,2,27,-1,-1,-2,-2,-2,-2,2280,0,0,0,0,0,0,0,0,0,0,4650,0
12384,340000,2,1,2,30,-1,-1,-1,-1,-1,-1,2943,3352,3738,1794,1339,10673,3375,3759,1803,1345,10726,869,0
12385,330000,2,1,2,27,0,0,0,0,2,2,322464,325625,323182,325197,327750,321936,13248,13120,12833,14344,8567,7060,1
12386,50000,2,2,2,34,0,0,0,0,0,0,45504,46223,12761,7477,8372,9240,2000,2043,1000,1000,1390,1150,0
12387,10000,2,1,1,39,1,-2,-1,2,0,0,0,0,9996,9689,9747,10328,0,9996,0,363,752,0,1
12388,70000,1,3,1,42,0,0,2,2,2,2,26550,28208,28642,30670,31133,31965,2400,1200,2820,1100,1500,1300,0
12389,450000,2,2,1,37,-1,-1,-1,-1,-1,-1,1212,791,2663,783,1730,-51443,1032,2663,783,1730,0,70803,1
12390,30000,2,2,1,33,0,0,0,0,0,0,12051,13101,14413,14476,14792,15145,1250,1537,600,550,600,800,0
12391,150000,2,2,2,32,5,4,3,2,2,2,79529,77757,75841,73678,77273,56577,0,0,0,4874,1000,0,0
12392,230000,2,2,1,37,2,2,2,0,0,0,72514,74421,71201,72029,71923,72020,5118,0,4000,2607,2732,2482,1
12393,30000,2,3,1,47,2,2,2,2,2,2,28073,28515,27150,28100,28104,28181,1800,0,2300,1200,1300,0,1
12394,30000,1,1,2,30,0,0,0,0,0,0,29965,28841,28278,28770,29432,28949,2000,1700,2008,2000,7600,2000,0
12395,20000,1,3,2,45,1,2,2,2,2,2,15748,16497,16928,17354,16934,18347,1300,1000,1000,0,1700,600,1
12396,70000,2,3,3,51,0,0,0,0,0,0,32485,30527,13407,13643,12722,13515,1267,1191,427,957,1000,14001,0
12397,50000,2,2,1,45,-1,-1,0,0,0,0,2618,1969,20771,20231,19485,18280,2007,20275,1204,1001,1003,1210,0
12398,360000,2,1,1,46,1,-1,-1,-1,-1,-1,723,17392,-8,32170,680,6205,17392,0,32178,680,6205,18814,0
12399,400000,2,1,2,29,1,2,0,0,0,0,77970,70557,71867,72137,72955,76467,0,3200,2750,3000,5800,2800,0
12400,130000,2,3,1,36,-1,-1,-1,-1,-1,-1,2342,2951,596,1520,700,3688,2951,596,1520,700,3688,2803,0
12401,130000,1,1,2,27,-1,-1,2,0,0,-2,2207,2499,1248,922,-693,-2292,3747,0,0,0,0,10000,0
12402,340000,2,1,1,40,-1,-1,-1,-1,-1,-1,1600,93661,41533,15711,1338,6800,93661,41634,15711,1338,6800,3750,0
12403,270000,2,2,1,40,0,0,0,0,0,0,26183,24181,19543,17160,14818,12702,1826,1469,514,581,612,312,1
12404,60000,2,2,2,38,0,0,0,0,0,-1,13138,22389,16586,5516,16378,2670,20000,5000,3000,16000,3000,980,1
12405,130000,2,2,2,31,0,0,0,0,0,0,80533,42126,44370,85115,69011,70460,1816,3060,69000,2578,2671,2888,0
12406,10000,1,3,2,22,0,0,0,0,0,0,9240,9131,9601,9797,9997,7497,1230,1000,196,200,0,0,0
12407,160000,2,1,2,33,2,2,2,2,2,2,132510,128981,138289,134773,142913,146003,0,13000,200,10500,5600,5200,1
12408,270000,2,1,1,33,0,0,0,-2,-1,0,22604,26906,0,0,4448,5667,5000,0,0,4448,1300,2443,0
12409,80000,1,2,1,30,2,0,0,0,2,2,38370,39448,58788,62814,61682,65644,2000,20000,5000,0,5010,2500,1
12410,340000,2,1,1,39,-1,-1,-1,-1,-1,-1,4676,3806,526,36374,32413,12092,3806,526,36374,32413,12092,13743,0
12411,360000,1,1,1,52,-1,-1,-1,-1,0,-1,14432,15329,13062,41977,24354,25948,15329,13062,41977,0,25948,21318,0
12412,240000,1,1,2,43,-2,-2,-2,-2,-2,-2,5740,0,0,0,0,0,0,0,0,0,0,0,0
12413,50000,2,2,2,26,-1,-1,-1,-1,-2,-2,3475,-25,2500,0,0,0,0,2525,0,0,0,0,0
12414,50000,1,3,1,23,0,0,0,-2,-2,-2,13352,14111,0,0,0,0,1066,0,0,0,0,1000,0
12415,180000,2,2,1,28,-1,-1,-1,-1,-1,-1,1206,661,1503,1379,1216,1440,661,1512,1379,1216,1440,316,0
12416,370000,2,1,1,31,-2,-1,0,0,0,0,0,229818,234379,239082,244124,243986,229818,8409,8500,8800,8800,14100,0
12417,60000,1,2,2,27,1,2,2,2,2,2,10401,11770,10957,11480,10851,11365,2000,0,1000,0,1000,0,1
12418,50000,1,2,2,25,-1,-1,-1,-1,-1,-1,1355,1355,1386,1442,3798,1599,1355,1386,1442,3798,1599,1694,0
12419,50000,1,3,1,52,-2,-1,2,-1,0,0,-11,46501,24458,37778,39124,38585,46512,159,37778,2000,2000,13144,0
12420,130000,2,1,2,29,0,0,0,0,0,0,41224,45136,48970,52740,56467,60119,4500,4500,4500,4500,4500,4500,0
12421,500000,2,1,1,49,-1,-1,-1,-1,-1,-1,4007,9933,14557,53328,58052,37435,10021,14576,53850,58332,37616,46591,0
12422,300000,1,1,2,27,1,-1,-1,-2,-1,-1,0,11174,0,0,3330,3330,11174,0,0,3330,3330,3330,0
