X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,Y
18300,210000,2,3,1,40,0,0,0,0,0,0,160292,144217,123657,112910,97400,9806,3720,3229,3165,1979,9806,390,0
18301,30000,2,3,1,47,0,0,0,0,0,0,15979,17705,19107,20281,20941,21799,2000,2000,1500,1000,1200,2000,0
18302,110000,2,1,2,31,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
18303,50000,2,3,2,27,2,0,0,-1,-1,-1,13979,11243,4396,3120,1805,16820,1261,1396,3125,1805,16820,3000,0
18304,50000,2,1,2,26,0,-1,-1,-1,-2,-2,4197,934,252,-570,-570,-1000,1000,252,0,0,0,0,1
18305,50000,2,2,1,33,0,0,0,0,0,0,32752,34202,35242,34776,35497,36325,2000,1600,1600,1300,1400,1600,0
18306,20000,2,1,2,23,0,0,0,0,0,0,16931,17644,18679,18275,7953,8323,1300,1340,1207,300,500,500,0
18307,230000,2,3,0,30,-1,-1,-1,2,0,-1,291,763,2403,2205,1210,291,763,2403,0,0,291,291,0
18308,80000,2,2,2,32,0,0,0,0,0,0,16007,19643,23213,27547,31151,37673,5000,5000,6000,5000,8000,10000,0
18309,150000,2,2,1,53,-1,-1,-1,-1,-1,-1,2337,5335,508,9634,3822,1769,5336,509,9636,3822,1779,1017,0
18310,240000,2,2,1,28,-1,-1,-1,-1,-2,-2,1444,2553,747,0,0,0,2553,747,0,0,0,1295,0
18311,450000,2,1,1,36,-2,-2,-2,-2,-2,-2,3961,2483,74,-73,14590,-70,2495,100,0,14663,0,14121,0
18312,180000,2,2,2,24,-1,-1,-1,-1,-1,-1,316,316,316,316,316,316,316,316,316,316,316,316,1
18313,30000,2,2,2,22,0,0,0,0,0,0,24426,25429,26491,27132,27672,28253,1712,1774,1415,955,991,1358,0
18314,50000,2,2,1,22,0,0,0,0,0,0,48560,49644,47247,42541,19716,20145,2000,2003,1298,1000,800,879,1
18315,20000,2,2,1,31,2,2,2,2,2,0,17727,18840,18255,20129,19528,40068,1700,0,2500,0,800,792,0
18316,150000,2,2,2,25,-2,-2,-2,-2,-2,-2,-19,-19,-19,-19,7962,0,0,0,0,7981,0,12220,0
18317,20000,2,2,1,29,0,0,0,0,0,0,5586,6599,7615,8472,8640,8971,1268,1284,1141,309,470,321,1
18318,40000,2,2,1,25,0,0,0,0,0,2,40633,40633,40311,39380,41389,40628,1950,4300,2000,2938,0,3700,1
18319,180000,2,2,1,30,1,-1,-1,-1,0,0,1591,150,8834,19565,14170,9017,150,8857,19565,502,3000,2707,0
18320,80000,2,2,2,29,0,0,0,0,0,0,78626,78262,80000,82025,78521,78947,3400,3600,4000,3500,3000,4000,0
18321,50000,2,2,2,24,0,0,0,0,0,0,45397,47264,44090,36501,28493,24663,3015,3025,2029,2015,1001,2000,0
18322,480000,2,1,2,32,-1,-1,-1,-1,-1,-1,3655,38022,5785,9233,4893,2168,38024,5785,9233,4893,2168,3625,0
18323,20000,2,1,2,23,0,0,0,0,0,0,19422,17545,18163,19146,18331,18736,1300,1400,1300,700,700,1000,0
18324,150000,2,1,2,24,-2,-2,-2,-2,-2,-2,1495,2053,0,0,0,0,2060,0,0,0,0,0,0
18325,20000,2,2,2,22,0,0,0,0,0,0,15847,16885,18418,18915,17639,0,1300,1803,1300,1333,0,0,0
18326,360000,2,1,2,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
18327,200000,2,1,2,33,0,-1,0,0,0,0,8819,8565,14567,157631,143678,159782,8656,14040,154888,12848,50000,10000,1
18328,20000,2,1,2,28,0,-1,-1,2,0,0,4647,3567,20330,13463,9192,7315,5057,17000,0,0,0,1183,0
18329,50000,2,2,2,23,1,-1,-1,-1,-1,0,18085,4120,0,261,28606,24041,7000,0,261,46506,2000,3000,0
18330,70000,2,2,2,23,0,0,0,0,0,0,64882,63824,63352,28085,28487,27006,2782,2700,1732,1134,1128,1003,1
18331,120000,2,2,2,23,0,0,0,0,0,0,116314,115653,108971,83592,22321,32150,6019,5000,5000,2000,20000,10000,0
18332,50000,2,3,1,46,0,0,0,0,2,0,13406,15175,16227,17746,7496,7877,2000,1600,2100,1930,500,500,0
18333,310000,2,1,1,36,0,0,0,0,0,0,157173,160555,170288,175252,177855,181846,6000,12398,7814,7000,7000,6597,0
18334,60000,2,2,2,24,0,0,0,0,0,0,54216,55313,56127,57149,53721,54703,2000,2100,2000,2100,2000,2153,0
18335,20000,2,1,2,22,0,0,0,0,0,0,23050,22101,20912,19480,19129,20014,1336,2502,1700,807,2002,1007,0
18336,20000,2,2,2,22,2,2,0,0,0,3,6900,6643,7872,9077,10989,10529,0,1500,1500,2225,0,0,1
18337,50000,2,1,2,22,0,0,0,2,0,-1,3560,4582,7692,12048,3750,95,1090,3200,0,2000,95,29355,1
18338,80000,2,2,2,22,0,0,0,0,0,0,18429,19500,14366,15369,14595,14363,2015,1500,1252,330,1829,207,0
18339,20000,2,2,2,22,0,0,0,0,0,0,16990,17960,18923,19706,19818,20006,3000,3001,3000,2000,1002,783,0
18340,20000,2,6,2,22,0,0,0,0,0,0,19568,19420,15535,1434,500,0,4641,1019,900,0,1500,0,1
18341,10000,2,1,1,23,0,0,0,0,0,0,7641,8557,9080,1410,9508,8997,1262,1000,1115,9329,331,1000,0
18342,20000,2,2,1,21,-1,0,0,0,2,0,17617,17540,25816,12957,9602,9357,1489,2302,2400,0,2000,3000,0
18343,20000,2,2,2,21,1,2,2,0,0,0,18455,13081,12582,14255,14138,16138,1327,0,2000,283,2000,859,0
