X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,Y
12600,150000,1,3,1,38,0,0,0,0,0,0,40441,38497,39552,40393,41243,42157,2000,2000,1500,1500,1600,1600,0
12601,50000,1,3,1,55,0,0,2,0,0,2,42067,45127,44106,44839,47634,46718,4055,0,1767,3683,0,1817,0
12602,40000,1,2,3,41,0,0,0,0,0,0,39295,38490,38224,37764,38029,32179,1786,1890,2000,1104,948,337,0
12603,70000,2,2,2,23,0,0,0,0,0,0,54428,25085,25282,21858,19171,8443,2002,1819,509,539,2000,1000,0
12604,100000,1,1,1,46,2,0,0,0,0,0,98482,89958,78533,75568,63637,50711,3517,2700,19782,2063,3000,1400,1
12605,10000,2,3,2,22,1,2,0,0,2,0,8846,8560,9706,10406,10109,10057,0,1300,1000,0,1000,1000,0
12606,60000,1,3,2,29,0,0,0,0,0,0,4262,11674,6281,7920,8472,8735,7662,1269,1908,1000,727,0,0
12607,100000,1,1,2,27,-1,-1,-1,-1,-1,-2,2927,831,1226,330,0,0,831,1226,330,0,0,0,1
12608,50000,2,2,2,29,0,0,0,0,0,0,9730,9067,9816,9889,8765,9136,1500,1091,1000,1000,1000,2000,0
12609,10000,1,2,1,30,-1,-1,-1,-1,-2,-2,390,0,780,0,0,0,0,780,0,0,0,0,1
12610,50000,2,1,1,54,2,2,2,0,0,0,47927,50421,17637,17680,18091,18750,4090,0,633,696,1000,1000,1
12611,10000,2,3,2,36,0,0,0,0,0,0,4945,6157,7172,8048,8318,8679,1300,1124,1000,400,500,200,0
12612,80000,1,2,2,36,0,0,0,0,0,0,75345,77112,78707,38084,38910,39691,4419,4000,2000,2000,2000,3232,0
12613,50000,1,2,2,47,0,0,0,0,0,0,37486,35996,36679,16707,17057,17423,1800,2021,650,619,650,1000,0
12614,470000,1,1,2,27,-1,-1,-1,-1,0,0,4007,3201,14509,21168,14501,8726,3201,14509,21168,0,1528,6970,0
12615,530000,2,2,2,39,0,0,0,0,0,0,398763,396324,355438,317549,290182,292602,17016,14102,11100,11005,11102,9060,0
12616,200000,2,1,1,34,-2,-2,-2,-2,-1,0,12322,25851,35691,-24303,38674,30784,13871,74000,882,124264,14692,8640,1
12617,20000,1,1,2,23,0,0,0,0,0,-1,18055,2059,2576,1834,1092,942,1100,1500,200,200,942,19840,0
12618,80000,2,3,2,24,0,0,0,0,0,0,80235,81960,79121,59165,60084,59920,3626,3862,2056,2200,2130,2213,0
12619,150000,2,2,2,38,-1,-1,-1,0,0,0,5219,0,5200,1561,1633,230,0,5200,0,72,460,4487,0
12620,30000,2,2,1,41,2,2,0,0,0,-1,25594,21485,22320,23933,22742,2500,0,1300,5000,945,1850,1060,1
12621,170000,2,5,1,37,-2,-2,-1,-1,-1,-1,743,0,16474,4650,2359,0,0,16474,4650,2359,0,1977,0
12622,230000,2,3,1,30,0,0,0,0,0,0,190919,191785,164602,136569,139522,132239,7214,6264,10000,5028,5000,5000,0
12623,170000,2,2,1,37,2,0,0,2,2,2,135419,138547,148175,149758,147262,156808,6800,13500,5500,0,12000,0,1
12624,290000,1,3,1,47,-1,-1,-2,-2,-2,-2,1200,0,0,0,0,0,0,0,0,0,0,4634,0
12625,170000,2,2,2,27,0,0,0,0,0,0,64195,66163,67856,38803,40259,41541,3000,3000,2308,3000,3000,1800,0
12626,200000,2,1,2,26,0,0,0,0,0,0,118267,103114,85698,64423,49432,34814,3263,5114,1613,1402,3055,7043,0
12627,80000,1,3,1,55,0,0,0,0,0,0,82567,84221,80041,19000,15178,14717,3121,8443,1582,548,531,479,0
12628,340000,2,2,2,32,-2,-2,-2,-2,-2,-2,0,0,2500,2500,0,0,0,5000,0,0,0,0,1
12629,110000,2,1,2,28,0,0,2,0,0,0,112953,225099,221798,111960,111636,111733,12500,0,4400,4218,4323,4550,0
12630,10000,1,2,2,36,0,0,2,0,0,0,6672,8405,8869,8901,9838,6771,2000,800,240,1000,771,1100,0
12631,80000,2,2,2,27,0,0,0,0,0,0,64561,47041,25439,26140,28833,28459,2176,1299,1000,3000,981,2000,0
12632,60000,2,2,3,28,0,0,0,0,0,0,34580,15924,18124,28644,18656,15952,1300,2500,1000,1688,1000,1000,0
12633,340000,2,2,2,27,-1,-1,-1,-1,-1,-1,14745,9318,4794,7819,332,16516,9318,5343,7819,332,16516,5000,0
12634,20000,1,1,1,54,0,0,0,0,0,0,10618,12135,16878,19624,20036,18309,2000,5000,3000,689,1000,2000,0
